model_name,dataset_name,ood,train_acc,val_acc,test_acc,knn_f_l2.kld,knn_f_l2.emd,knn_f_l2.auc,knn_f_ip.kld,knn_f_ip.emd,knn_f_ip.auc,knn_l_l2.kld,knn_l_l2.emd,knn_l_l2.auc,knn_l_ip.kld,knn_l_ip.emd,knn_l_ip.auc,rcn_l2.kld,rcn_l2.emd,rcn_l2.auc,rcn_ip.kld,rcn_ip.emd,rcn_ip.auc,knn_u_l2.kld,knn_u_l2.emd,knn_u_l2.auc,knn_u_ip.kld,knn_u_ip.emd,knn_u_ip.auc,knn_v_l2.kld,knn_v_l2.emd,knn_v_l2.auc,knn_v_ip.kld,knn_v_ip.emd,knn_v_ip.auc,knn_f_fp_l2.kld,knn_f_fp_l2.emd,knn_f_fp_l2.auc,knn_f_fp_ip.kld,knn_f_fp_ip.emd,knn_f_fp_ip.auc,knn_l_fp_l2.kld,knn_l_fp_l2.emd,knn_l_fp_l2.auc,knn_l_fp_ip.kld,knn_l_fp_ip.emd,knn_l_fp_ip.auc,emb_l2.kld,emb_l2.emd,emb_l2.auc,lgt_l2.kld,lgt_l2.emd,lgt_l2.auc,emb_ip.kld,emb_ip.emd,emb_ip.auc,lgt_ip.kld,lgt_ip.emd,lgt_ip.auc
resnet_edl_mse,QPM_species,A,0.893831193447113,0.7543251514434814,0.7404940724372864,0.13578597435005352,0.2903202152683759,0.5584486949850449,0.35744655562478456,55.03759829984988,0.7046329772773647,0.0316740690723154,0.2694169146764509,0.5322825315930853,0.07004567365695213,1026.880849835217,0.5742412717764291,0.032607162522413996,2.1714111242272663e-05,0.5768460216569868,2.333552631304049,0.007762981012110718,0.7460706255692168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet_edl_mse,QPM_species,B,0.9705122113227844,0.9836781024932861,0.9651639461517334,3.007719324688006,0.51662865336225,0.8258462861250461,0.9930476997379297,650.4314589821794,0.7156304958189008,1.3267719707949592,1.063058101844228,0.8258584169739814,0.8288656894163522,1985.1389132987824,0.6586666828411318,2.4234841481339378,0.0003146312147134328,0.7323843354658744,0.36814869148743395,0.009054545087498938,0.702723622479894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet_edl_mse,QPM_species,Full,0.8811057806015015,0.7490836381912231,0.7238973379135132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet_edl_mse,rbc_phase,Full,0.7831039428710938,0.801548182964325,0.7818437814712524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_ce_mse,CIFAR10,A,0.652649998664856,0.620199978351593,0.6087999939918518,0.024359021359177408,3.5942456622441603,0.5502504233333333,0.1477516172152205,74.55412238871256,0.6283644566666666,0.03759287706068106,6.586307737346491,0.5787309866666667,0.12108079224850074,119.66651865997315,0.6231474766666667,0.10938306316321003,0.001745825883815996,0.5456798266666667,0.06962022896988118,0.002702361567815145,0.5081070666666667,,,,,,,,,,,,,0.013325469521994532,0.4636391276677448,0.50506409,0.1378581883049306,81.88336615295411,0.6191061166666667,0.014904411418386838,1.5416415133794146,0.52735816,0.10782771643494476,134.00915545603434,0.6193170433333334,0.19458959516280724,0.036432826409582036,0.5485994166666667,0.5348530107985867,9.464793493586775,0.5508599233333333,0.05048624973007879,0.010908788390954336,0.5446307966666666,0.06443431629682345,0.05239533117801572,0.5707227533333333
z_resnet_ce_mse,CIFAR10,B,0.6344000101089478,0.5898000001907349,0.5892000198364258,0.04012667233336501,2.5317481962839743,0.5563554166666667,0.03365553690796701,18.730917413838704,0.5219833533333333,0.033327727252665966,1.6012196458737016,0.5377578633333333,0.018669450285344447,33.72176803512574,0.5287577933333334,0.07832698726486184,0.0033951879013174517,0.5853098133333334,0.03986972226725845,0.004128689932823181,0.5423647,,,,,,,,,,,,,0.04035517246730267,0.8103220503171277,0.531259,0.03283314484535189,19.579652938842777,0.5266518466666666,0.06592644720416188,0.4350366967439645,0.5107666033333333,0.01743112440325614,26.249078537495937,0.51994217,0.051673367729569264,0.007694437299668786,0.5097401666666667,0.3089827807577925,1.9246072663500886,0.5003705133333334,0.026291693182258213,0.007605581786235174,0.5198167766666667,0.036909508870898326,0.0376000810320334,0.5516461066666667
z_resnet_ce_mse,CIFAR10,Full,0.4770500063896179,0.4408000111579895,0.43209999799728394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_ce_mse,MNIST,A,0.9276027679443359,0.9268831610679626,0.9302612543106079,1.9179772765885783,13.098541088742943,0.9017688954559823,0.7504103696061055,79.52131520182358,0.8038902908438184,1.927005953332596,14.062955408231408,0.9036265433853344,1.277000293858421,130.08245347288593,0.8863647888997063,0.4695317078652617,0.008322126487381874,0.7427614879893012,0.4649854388425658,0.04379540608931144,0.7432352230974497,,,,,,,,,,,,,1.7116203360737148,7.751864686038016,0.8934030753419959,0.7342768051351445,73.34951382618843,0.7734160033714081,1.5871051718569251,5.6983668479073,0.8814510583244561,1.1819136627126627,125.1539112694712,0.8748170081101984,0.5915329560222488,0.03842356379993916,0.6721557090386855,0.47534334040971415,3.2036168623806778,0.6699967908758981,0.5565276447666276,0.03745907291643949,0.7687568237782711,0.6991463407374502,0.13432672927377565,0.8027837086335226
z_resnet_ce_mse,MNIST,B,0.8152884244918823,0.8155228495597839,0.8166958689689636,1.1055063152298517,5.676785860507794,0.7375232707018062,0.1044807159550075,31.587188489435,0.5864902564109554,0.7834037223777005,6.6933535684027134,0.7199806022943039,0.1622519502821346,58.84769891412174,0.6421710761563966,0.43119922644223824,0.007403844834065223,0.6311600031881817,0.2926784800701125,0.06836335484001868,0.6877478276679363,,,,,,,,,,,,,1.2121059726071828,3.6257479369612673,0.7721622336943378,0.08425915437669561,24.406554953475315,0.5692238904521713,1.2339316927478627,2.1744269741203794,0.7120489811235399,0.12546282107593895,49.179316874254845,0.6256973373543948,0.3399134576389141,0.040378917808185456,0.5125517444177787,0.4688061200755321,2.479303687420262,0.5349675007362092,0.27826640113886814,0.05496489052556803,0.681961712460148,0.40445826779240013,0.21689354469133398,0.7316041650463816
z_resnet_ce_mse,MNIST,Full,0.9541249871253967,0.9475833177566528,0.9527000188827515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_ce_mse,QPM2_species,A,0.4702095687389374,0.47313398122787476,0.5240278840065002,0.1330853617920299,17.47125572803266,0.5866467363405956,0.32205375578340933,32.00928871376734,0.6588616500683487,0.31180602632314997,0.08305876750395022,0.574336064370838,0.10463125709207031,3.867581535972923,0.5402018333055262,0.17474079986798696,0.010844678531631038,0.594571376765252,0.3945622543144341,0.08258309906902472,0.5999069938168828,,,,,,,,,,,,,1.162867679142601,0.4382449533738535,0.6832465980102117,0.2276916020194286,34.646449055611996,0.6670470622581095,0.0867261597405381,0.002108619999152534,0.5922228831130625,0.10400664253451389,5.170177836778887,0.5401333653464876,0.09755940929002416,0.04165076724236422,0.586635048405691,1.4934543100701327,4.7772304280079325,0.6054242950941532,0.33237202394886417,0.09840135374334694,0.6743587540892348,0.01834309931714259,0.164648278309487,0.5114310743779266
z_resnet_ce_mse,QPM2_species,B,0.5455090999603271,0.5522923469543457,0.6044174432754517,0.0032968670912023523,0.9075380031866853,0.501995263016362,0.02484383334019544,6.298093701930515,0.5587097313879078,0.02573619581526512,0.014438209885758365,0.5499141835387436,0.18584947064550472,9.486653260136105,0.6035805013818971,1.6723566440083986,0.0022066193532817874,0.6393691953053782,0.9937916578781673,0.06327882211654622,0.5723472979080988,,,,,,,,,,,,,0.028867133650874986,0.07160399962396936,0.5170798076437559,0.008988076450647023,5.040924990314962,0.5260318007532059,0.054891950843589096,0.0003962057950251513,0.5727154309550799,0.2116691159483042,11.487309855229322,0.6038969929459065,0.08506952230834328,0.055381666465325274,0.5804086789349256,0.024581381769304845,3.0016565510109556,0.5874002445719686,1.8539515954967056,0.07921685168262117,0.580247604495114,0.034215338842204554,0.16854066480429128,0.5939552179740238
z_resnet_ce_mse,QPM2_species,Full,0.32768532633781433,0.32879871129989624,0.367645263671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_ce_mse,QPM_species,A,0.3512646555900574,0.3446977436542511,0.3854735791683197,0.20033563602898555,1.851718414758074,0.6032475507349427,0.4500927742142695,11.568714578729296,0.6574218127905183,0.027758729256387178,0.020301536814813507,0.5259372811003862,0.21935232699881674,14.97127211544466,0.6748241279630377,2.054158843733532,0.00219416917016862,0.6814541909594694,1.6721584020660094,0.09074751866849068,0.7380091709995571,,,,,,,,,,,,,0.476221008653272,0.9250890684461659,0.673873615683508,0.7385705190789692,31.131719091116622,0.6989099868458051,0.18310625670460143,0.013669586654159651,0.6482934072879651,0.215966039873846,16.591082880772205,0.6735810658754866,0.4508351799392394,0.015896995302513657,0.6858749230935283,1.22507023646204,3.469458241056493,0.6155415926373834,0.08827103699788497,0.026851480907314408,0.5861467085429792,0.213034317392694,0.3092779605755835,0.6682376699251993
z_resnet_ce_mse,QPM_species,B,0.9516997337341309,0.9690643548965454,0.9491119980812073,0.5878501114252275,13.814611358044202,0.7390504508010094,0.9852979977000637,314.7446255892352,0.7266729801514428,0.534414773470389,0.47570632455922846,0.6029307003481242,0.7060042358896454,20.531715238468976,0.6604323531762917,1.4937131292270713,0.005450824791394901,0.7424507724706869,0.4758755808393816,0.08991295631535144,0.6816969245809569,,,,,,,,,,,,,4.289272939737244,1.8466948231550067,0.7981201616575592,1.00993359825401,423.0657205790118,0.7278800190609851,2.3844587240753214,0.004017951053011858,0.7680694146616552,0.8015190200043252,40.95075579132429,0.6878799444096071,1.3417965566692336,0.12510137158455845,0.7685245936632178,9.42450954977723,10.09009218196876,0.742751370630406,0.9286059219411509,0.042547213622726815,0.8090491136859616,0.4721766367726516,0.18515679506985355,0.8241396564761314
z_resnet_ce_mse,QPM_species,Full,0.03237242251634598,0.031526707112789154,0.05220530927181244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_ce_mse,rbc_phase,Full,0.6608922481536865,0.662209689617157,0.6558761596679688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_edl_mse,CIFAR10,A,0.5178499817848206,0.5055999755859375,0.5022000074386597,0.013859222231946196,2.453584786955517,0.5249045866666666,0.035699659752309765,116.36754160766601,0.5609910766666666,0.07550642559067154,20.90412330438295,0.5326035199999999,0.02947866435789755,953.664589123535,0.55651148,0.14537825871683277,0.0022046111517585805,0.55255955,0.06465858349783235,0.00317121942838033,0.5161819666666667,,,,,,,,,,,,,0.020688469963443017,0.780540427684786,0.5220334866666667,0.03212716047237385,105.62757090555827,0.55215316,0.018151174366793907,2.9622012023607827,0.5149412633333333,0.02855628889241467,853.0109623046874,0.5501129499999999,0.2177999465507736,0.3761371928631328,0.5683560933333334,0.4897364103664244,428.3355680125882,0.57374766,0.06490351946604477,0.03336679228072365,0.5139129966666667,0.046822797781458356,0.04037400982420659,0.5343812699999999
z_resnet_edl_mse,CIFAR10,B,0.540149986743927,0.5239999890327454,0.5049999952316284,0.027787783760945293,1.4412782002925846,0.53266086,0.02343445854545479,69.44821293182375,0.5295181033333334,0.07389737993720895,7.396964458131776,0.5335782166666666,0.012024461138400874,284.671347064209,0.51775441,0.07541602901274722,0.003129310974401111,0.5704482033333333,0.04593958999837677,0.004975740466515223,0.5429247899999999,,,,,,,,,,,,,0.0339232744674085,0.45612694870630505,0.5059687633333333,0.0333423555047645,145.6310458307902,0.5499993466666666,0.03665602090315065,2.0836249908446978,0.5003230566666667,0.01884697714469472,823.9073459330242,0.5362222600000001,0.11183338957989873,0.13573790230602029,0.53811439,0.3849387509172086,160.2796445680062,0.5408727433333334,0.028276522701637892,0.02399109209527572,0.5211377466666667,0.024929217467346367,0.018894403775893926,0.50283669
z_resnet_edl_mse,CIFAR10,Full,0.24637499451637268,0.24330000579357147,0.23849999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_edl_mse,MNIST,A,0.7289886474609375,0.7298078536987305,0.7368854284286499,0.7735841315230528,9.113102584061618,0.7860528829917199,0.6064780521070807,453.89661548551067,0.6174467576548863,0.36226562781420446,32.62640696004746,0.777683165529062,0.6085354166353861,4449.491865247728,0.6458894441923129,0.27441991617399114,0.008680946910244078,0.6949445630935416,0.4036130015641468,0.04276444438481797,0.727402842825138,,,,,,,,,,,,,0.5692082047114926,4.929651722203711,0.7704257266230967,0.5994001373347424,440.8571870353298,0.6151060658835568,0.4143949020663565,9.502026376140542,0.7512455929233129,0.6138610738792167,4320.744696548373,0.6446859607685514,0.16862547841443973,0.22811164473235454,0.597119902507564,1.0706821723968831,134.93256810217957,0.5947801807558075,0.7272925931706211,0.0522363735079157,0.7920825994981746,0.7520464829997672,0.14481169528387003,0.8143267429474323
z_resnet_edl_mse,MNIST,B,0.7242196202278137,0.7343137264251709,0.7267950773239136,2.102662956584385,13.157869950272712,0.836275728530594,0.8202629250711115,335.5400329535627,0.5492731908481923,1.5487633670291077,32.11887889756455,0.818218223308839,0.6640129946862243,1306.4772260356376,0.5589541378596652,1.5198672325506966,0.025766092816388697,0.8409653824183823,1.1002411742569733,0.09590260067355008,0.8650949936433712,,,,,,,,,,,,,2.4281582579043284,5.66345594113096,0.8497439615859893,0.7605692132744546,331.90600910263015,0.5429957299435251,1.91091460651198,5.370154692894077,0.8064773384260191,0.6199411728277882,1298.0102521050803,0.5538271652894137,1.7677652657807277,0.27507828461567935,0.762858709120934,1.474414052925637,64.57659364886034,0.7592180175308533,1.2705149171669492,0.14426123078055245,0.8914727073565303,1.6859721111912875,0.4373374163769835,0.8877106615570576
z_resnet_edl_mse,MNIST,Full,0.8261041641235352,0.8244166374206543,0.8233000040054321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_edl_mse,QPM2_species,A,0.23189745843410492,0.23140835762023926,0.3734833300113678,0.03044371568231488,118.82839212648109,0.5582505586659603,0.05006971709892434,193.1220551193119,0.5686539660994361,0.0551866711582996,728.8497522524867,0.6050639682656157,0.14382848341540225,2040.6679455272508,0.5871535781237477,0.33079258384305865,0.004270054954820478,0.6396591020854471,0.2723393084294992,0.07038463344740549,0.6235798670266375,,,,,,,,,,,,,0.4961999039424744,0.3378264204941252,0.6872906545066928,0.04962106016597517,460.27243539976547,0.5684605532926464,0.02048977282611901,0.2207659007424974,0.5120488344173063,0.15151373679926144,5233.764463501035,0.5904231826620305,0.045600977131295226,0.5266875214369355,0.5523851708561428,0.026350070687000144,515.1285062337815,0.5268279578065888,0.3778963122188659,0.027414710306394943,0.5318368678230369,0.1747168703750412,0.0718480983555151,0.519727210149791
z_resnet_edl_mse,QPM2_species,B,0.5209088921546936,0.5194695591926575,0.4823910892009735,0.028889546593716363,51.8915138103177,0.5681596037833408,0.06594627831257036,150.9676923889411,0.599666923826478,0.09920494165419268,425.10370311932,0.5571969559939339,0.06544930294478833,4544.058896080156,0.5998344783474865,0.7487891504398179,0.0044886818923828104,0.6291733271744089,0.9505599006927828,0.04414536318940337,0.5842573121329498,,,,,,,,,,,,,0.01783785073399717,0.45971813522406846,0.557139462307297,0.07374962499721213,383.08188856567136,0.6022041377833589,0.01659597176238139,0.21997072052385983,0.5055829263523162,0.06500601792691446,9517.905058277933,0.6001581998089616,0.03316611809405477,0.4827088476392243,0.5683163508954825,0.03680480166160442,3805.8109570634715,0.5912094513395537,0.04128493266659187,0.030113631511610516,0.5235720178943155,0.05804585727282526,0.10997045808646429,0.553879816099202
z_resnet_edl_mse,QPM2_species,Full,0.32206520438194275,0.3214954137802124,0.285939484834671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_edl_mse,QPM_species,A,0.3038945198059082,0.2924953103065491,0.3888888955116272,0.017922581617462883,19.58821655579166,0.50570072138115,0.03183329955066238,26.892863664470738,0.5430239123138692,0.24301873112588737,439.1682339012076,0.501966762484821,0.02455456818800137,721.3512344221383,0.522104545211363,0.03532595427076424,0.0021403937164578735,0.5269977486388566,0.7529498109490582,0.05399863910479624,0.6854029183712065,,,,,,,,,,,,,0.018587160315793133,0.9353757723215897,0.544252559298078,0.026438512583248173,68.80595678666467,0.5366426192026984,0.0184425396130277,1.1786700107092623,0.5243880122795296,0.02150621879434676,1841.5347733627902,0.5191466107185694,0.037356899261773026,0.11309172862458744,0.5301033237281894,0.09962758992984705,2200.922170458378,0.5933740894864732,0.2001531119009257,0.07607585538131183,0.6432916969160271,0.19894137936042983,0.3571266120544668,0.6399844853440682
z_resnet_edl_mse,QPM_species,B,0.7347994446754456,0.7301195859909058,0.6847677826881409,0.1740996481002532,0.9926034671666668,0.6123452986272856,0.09162045268226136,51.38883670952801,0.5598413708761334,0.22157360907200024,1.0641871195661978,0.5233263199918878,0.06306712127675487,104.58855259309912,0.5033377914203171,3.1549262587053706,0.0042305897889297625,0.7358283204155344,0.08195716962680952,0.012238229136788483,0.5424916810370569,,,,,,,,,,,,,0.5307164037514277,0.49031756501088325,0.6784107961911624,0.08559420470317451,11.664592332961558,0.5136511320259389,0.10476122277625248,1.607460458324493,0.5209068182836155,0.02928936290198479,20.01027571047588,0.5067221816305354,0.3055589115031878,0.44245982564940317,0.6766475364734191,2.0229340176306296,534.6188861932671,0.6811150229210835,0.5306330907526983,0.12072081802725004,0.7049174981741517,0.5198012628753355,0.2748376719220177,0.714503959866797
z_resnet_edl_mse,QPM_species,Full,0.26906347274780273,0.25979161262512207,0.33186963200569153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z_resnet_edl_mse,rbc_phase,Full,0.6898433566093445,0.7100633382797241,0.6896551847457886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
